age,daily_steps,sleep_hours,resting_heart_rate,daily_calorie_balance,gender_Male,cluster
46,5185,3.0,88.6,496.4,True,2
21,8652,3.0,64.7,904.7,False,0
34,1653,6.5,67.2,863.9,False,0
52,11307,10.0,54.9,-632.9,False,0
30,10516,10.0,73.8,-931.8,True,1
58,8302,9.9,67.4,-321.2,True,1
56,6569,8.9,70.6,439.6,False,0
32,9648,10.0,62.1,601.9,False,0
46,8486,5.9,74.8,332.2,False,0
46,10356,3.0,61.8,264.0,False,0
28,7132,10.0,70.8,1180.5,False,0
69,6955,4.7,74.6,-239.0,False,0
49,10733,3.0,84.5,-389.0,True,2
19,9400,10.0,78.1,-594.6,False,0
64,6977,3.0,70.9,216.5,False,0
31,8603,10.0,69.9,-89.8,False,0
37,8054,10.0,73.1,412.5,True,1
39,8901,3.0,77.7,-225.3,False,0
28,11308,7.2,62.6,314.4,True,1
44,6450,3.0,79.0,-191.9,False,0
20,5566,10.0,60.6,-81.4,True,1
34,8321,10.0,74.6,-34.0,False,0
61,5890,10.0,75.4,-850.2,True,1
45,4767,10.0,63.3,-70.0,True,1
46,10480,5.9,54.6,281.1,True,2
38,6638,10.0,67.4,-494.1,False,0
64,1895,10.0,45.0,955.1,True,1
33,10042,3.0,68.2,2.4,True,2
54,6185,10.0,57.5,-313.4,False,0
37,9233,10.0,100.0,-328.6,True,1
23,10750,4.4,80.6,685.3,False,0
36,8068,3.6,70.7,-412.4,False,0
22,1393,10.0,83.3,149.0,False,0
20,1608,6.9,77.1,441.5,True,1
18,5482,9.6,58.4,277.1,False,0
55,7329,10.0,63.7,-281.3,True,1
32,11100,10.0,80.3,419.6,True,1
51,8374,3.0,60.4,77.9,True,2
52,15351,4.8,74.0,-860.0,False,0
66,3025,7.7,76.7,611.6,True,1
42,7863,8.0,67.4,-306.8,False,0
41,6163,10.0,71.5,-87.8,False,0
29,8203,3.0,78.3,154.7,True,2
35,12755,3.0,77.8,-265.9,True,2
32,12944,10.0,74.5,378.5,False,0
61,7663,10.0,69.9,-551.9,False,0
33,10084,3.0,75.9,-287.2,False,0
44,8146,10.0,49.8,612.9,True,1
25,4274,10.0,84.8,12.6,True,1
63,7542,3.0,68.7,-528.4,True,2
42,5984,9.1,62.7,39.4,True,1
34,7311,3.0,76.0,200.8,True,2
46,4943,5.8,75.7,-793.0,False,0
25,7965,10.0,60.2,827.1,True,1
32,8416,3.0,70.7,894.7,True,2
44,9612,5.1,70.4,60.0,False,0
63,8429,10.0,69.7,-100.0,False,0
67,12403,10.0,86.2,11.5,True,1
69,14076,3.0,69.8,446.5,False,0
24,6286,10.0,68.7,226.3,True,1
20,10410,10.0,63.2,119.6,True,1
46,13843,8.1,61.8,691.2,True,1
61,10488,10.0,73.9,565.5,False,0
41,9651,3.0,65.3,-480.0,True,2
20,2034,10.0,68.1,443.7,True,1
37,5825,3.0,72.0,575.8,True,2
63,6263,3.0,70.6,139.1,False,0
32,11661,10.0,71.3,299.5,True,1
42,5308,7.2,71.3,-153.7,True,1
47,7243,3.0,76.2,-602.2,True,2
31,10020,3.0,96.4,943.6,True,2
24,5172,10.0,82.3,-669.7,False,0
34,8337,3.0,66.4,840.6,False,0
61,7946,10.0,82.2,-32.6,True,1
37,10131,10.0,59.5,623.7,True,1
53,9476,3.0,64.3,11.5,True,2
26,9381,8.3,77.1,468.7,True,1
55,8102,10.0,76.8,224.4,True,1
65,2472,10.0,76.0,-334.7,False,0
39,7918,3.0,64.1,67.1,False,0
19,7665,10.0,64.2,-71.5,False,0
41,9799,3.0,71.3,321.5,False,0
25,6231,3.0,67.5,70.8,False,0
28,7625,6.3,78.9,143.1,False,0
30,7720,10.0,67.2,-512.9,True,1
34,5362,10.0,66.9,-639.1,False,0
25,4040,10.0,53.7,35.3,True,1
38,8647,10.0,78.8,90.8,True,1
35,10523,3.0,73.2,-525.8,False,0
47,5625,6.4,47.1,285.8,True,1
35,6846,10.0,74.5,307.5,True,1
63,9988,10.0,66.0,78.1,False,0
64,10280,8.8,77.8,7.9,True,1
48,8194,10.0,68.9,-633.7,True,1
55,8742,10.0,62.0,-642.1,False,0
49,9096,3.0,87.3,197.4,False,0
28,9633,10.0,85.7,-414.0,False,0
62,4285,5.9,68.1,-378.9,True,2
42,13251,10.0,73.7,139.4,True,1
50,8322,3.0,65.4,1018.8,False,0
55,9689,10.0,52.9,-198.7,False,0
58,5214,3.0,83.2,1025.3,False,0
25,6942,10.0,62.0,-38.1,True,1
28,8630,10.0,82.7,281.9,True,1
39,2086,3.0,77.0,479.9,False,0
68,4796,10.0,72.9,516.3,True,1
41,5324,3.0,69.6,169.5,False,0
58,3664,3.0,77.0,-114.8,True,2
34,7818,3.0,60.7,414.0,False,0
29,7277,10.0,83.3,212.0,False,0
63,11771,10.0,71.4,-217.9,False,0
49,4137,3.0,85.0,704.5,True,2
32,8204,10.0,68.8,228.7,False,0
33,4859,5.0,71.4,-374.6,False,0
39,2348,3.0,72.6,-433.1,True,2
45,9263,3.0,75.8,979.5,False,0
37,9511,10.0,88.1,-246.3,False,0
50,9156,3.0,65.6,376.5,False,0
27,3550,3.0,68.7,188.4,False,0
57,7750,10.0,69.8,359.5,True,1
49,9292,3.0,46.8,955.9,True,2
67,10356,9.1,64.5,498.7,True,1
50,9384,5.3,65.1,417.9,False,0
19,10395,10.0,96.4,-98.4,False,0
50,10702,5.3,72.6,-332.3,False,0
50,7814,3.0,74.9,1209.7,True,2
58,8995,3.0,55.3,-20.9,True,2
30,10499,3.0,69.4,-53.3,False,0
47,8670,4.9,79.4,144.4,True,2
50,11096,10.0,95.2,95.7,True,1
30,10123,10.0,63.2,796.4,False,0
69,5602,10.0,51.8,269.8,True,1
43,3582,10.0,62.2,-655.0,True,1
39,7557,8.4,62.3,-329.8,True,1
56,3956,3.0,62.4,5.4,True,2
19,7749,9.7,79.1,512.8,False,0
55,7477,5.7,73.4,-760.2,True,2
56,11402,10.0,58.7,246.9,True,1
43,9015,3.0,84.2,365.7,True,2
63,10433,7.5,88.9,441.2,False,0
67,6031,3.0,52.9,-40.0,True,2
32,12089,10.0,81.8,524.6,False,0
51,10180,10.0,68.3,-407.5,True,1
59,8782,3.0,60.6,472.7,True,2
61,2080,3.0,55.4,-30.8,True,2
66,11036,3.0,65.5,21.4,False,0
57,12820,5.2,64.8,15.9,False,0
28,7533,3.0,71.5,325.1,True,2
20,7595,10.0,91.5,-552.4,False,0
23,5949,10.0,64.9,442.6,False,0
26,2604,10.0,55.9,435.4,True,1
23,5813,3.0,66.7,-150.7,False,0
26,12478,10.0,80.4,1.2,True,1
56,10737,10.0,67.5,-429.7,False,0
48,5181,3.0,76.5,-580.2,False,0
49,5764,3.0,71.7,98.7,False,0
58,13905,6.2,70.6,101.9,False,0
67,4439,3.0,85.9,-168.5,True,2
29,5353,3.0,60.3,-624.9,False,0
25,6211,3.0,59.6,228.5,True,2
25,3425,10.0,60.9,-180.7,True,1
67,5887,3.0,73.5,-374.7,False,0
45,5933,10.0,70.5,638.0,False,0
37,4793,10.0,77.1,-487.6,False,0
64,11483,9.1,69.2,281.0,True,1
24,3999,5.6,68.0,-749.8,False,0
28,7074,10.0,73.3,-718.1,False,0
37,4868,6.6,87.0,241.3,True,1
33,6870,4.2,58.4,-168.1,True,2
21,4729,10.0,60.8,-584.4,True,1
23,7727,10.0,70.4,475.0,True,1
39,8464,3.0,90.3,185.7,False,0
43,11706,10.0,59.3,-1063.9,False,0
20,5734,3.0,69.9,479.7,False,0
58,12353,10.0,61.2,-531.9,False,0
59,5079,3.0,74.0,-853.9,True,2
31,6785,10.0,49.4,-410.3,False,0
28,12794,6.0,59.6,-20.9,True,2
35,16208,7.5,82.8,38.7,False,0
29,12557,10.0,70.1,-817.4,True,1
40,6829,3.0,62.5,-706.6,False,0
29,9044,10.0,69.5,-380.5,True,1
30,9547,3.0,69.4,-348.5,True,2
42,8536,10.0,75.6,380.9,False,0
62,4476,10.0,49.2,-206.7,True,1
68,8203,4.4,59.6,371.3,False,0
36,5982,3.0,60.5,547.9,True,2
63,4594,3.0,76.3,277.8,False,0
53,6565,10.0,69.9,-1500.0,True,1
62,8445,3.0,84.4,-152.0,True,2
25,10504,10.0,78.3,-83.2,True,1
46,6738,3.0,66.5,-27.2,True,2
49,7264,3.0,69.5,-1041.1,True,2
68,9911,10.0,82.9,-382.0,True,1
61,7712,10.0,84.3,-681.1,True,1
35,8644,10.0,69.0,-463.3,True,1
23,7733,7.0,60.1,-129.3,False,0
35,8108,10.0,49.0,-370.8,False,0
36,4262,10.0,49.0,-426.5,True,1
39,7866,10.0,74.7,-99.0,False,0
54,11783,3.0,74.5,-246.1,False,0
49,8006,10.0,63.2,99.8,True,1
58,4998,3.0,83.0,-209.9,False,0
20,11929,5.4,67.9,-783.8,True,2
45,9664,5.2,64.1,-515.5,False,0
27,9802,3.0,81.7,-164.0,True,2
68,9721,3.0,80.4,-224.0,False,0
52,4120,10.0,69.5,-706.7,False,0
46,9443,3.0,75.2,338.3,True,2
32,11653,4.3,76.4,156.1,True,2
50,6059,3.0,91.8,-300.4,False,0
24,1714,4.4,68.7,-81.8,True,2
29,8596,3.0,58.2,-535.9,False,0
66,7598,10.0,76.3,426.5,False,0
47,2857,3.0,70.6,1034.5,False,0
38,9316,10.0,71.1,-322.3,False,0
48,9090,10.0,69.7,612.0,False,0
41,3101,3.0,54.1,-430.4,False,0
37,13167,10.0,72.6,-266.0,True,1
54,9753,10.0,66.4,716.8,True,1
21,1829,10.0,66.9,-59.9,True,1
45,9956,10.0,66.0,343.5,False,0
61,9869,8.9,69.6,-134.7,False,0
37,11745,3.0,72.6,-901.4,True,2
41,5628,10.0,69.7,1168.7,False,0
67,9999,4.6,81.5,-108.4,True,2
66,6790,3.0,77.6,78.1,True,2
68,5830,10.0,69.3,-366.3,False,0
49,4904,3.0,59.6,390.1,True,2
58,1790,3.0,75.8,353.3,False,0
53,9121,7.1,66.9,-778.6,True,1
51,6680,3.0,68.3,85.5,False,0
53,0,8.4,56.8,438.6,False,0
19,7726,3.8,74.1,600.2,True,2
32,10973,3.0,95.9,323.2,False,0
51,3579,7.5,64.9,367.2,False,0
53,5362,3.0,76.2,-270.0,True,2
23,8822,7.8,82.5,-614.5,True,1
56,0,10.0,64.8,-155.4,False,0
59,5898,10.0,45.7,-625.9,True,1
68,8539,10.0,77.0,-369.5,True,1
68,5816,10.0,70.8,-377.0,True,1
29,3605,6.2,73.1,-470.4,True,2
20,3749,10.0,70.5,266.1,False,0
62,2663,6.1,81.6,-506.4,True,2
35,5600,3.0,69.0,917.8,True,2
57,10669,3.1,91.7,494.6,True,2
38,14585,9.7,77.0,594.7,True,1
32,7608,10.0,80.1,-344.6,False,0
50,9804,7.0,70.1,100.1,True,1
52,4677,3.0,73.1,-521.4,False,0
43,1225,10.0,53.1,108.7,True,1
25,13054,3.0,64.2,-883.9,True,2
53,5714,3.0,80.8,531.1,False,0
65,9656,10.0,69.3,-322.4,True,1
47,7975,10.0,58.8,151.4,False,0
40,10483,10.0,63.2,244.2,False,0
59,10362,9.5,63.1,-277.0,True,1
61,8333,4.1,69.6,-399.1,True,2
31,8663,10.0,61.7,-60.1,False,0
31,11137,8.3,84.2,401.5,True,1
19,6270,3.0,72.1,-73.5,True,2
54,12166,3.9,56.0,301.5,True,2
22,5376,3.0,85.4,397.0,True,2
55,7729,7.1,69.5,-96.2,False,0
62,9387,8.6,75.1,-56.3,True,1
58,2612,10.0,73.1,69.4,True,1
64,11645,3.0,74.2,571.2,False,0
31,8927,5.2,66.6,-171.6,True,2
56,17402,10.0,73.3,568.9,True,1
42,13742,10.0,68.5,127.6,False,0
37,7467,10.0,73.6,-368.3,True,1
19,12856,4.5,68.1,-21.0,False,0
56,10042,3.0,67.1,-560.3,False,0
23,8193,3.0,55.4,-673.0,True,2
34,2521,3.0,69.9,303.4,False,0
42,3229,8.0,72.2,398.9,True,1
45,7513,5.2,88.5,-16.5,True,2
19,6013,10.0,74.8,23.8,False,0
52,8175,5.0,62.8,-288.4,False,0
54,11617,3.0,59.9,84.9,True,2
22,10094,10.0,72.7,990.7,False,0
18,5411,10.0,62.6,504.8,False,0
57,10274,3.8,64.3,-38.0,False,0
29,4757,8.4,62.5,-81.6,False,0
53,4073,10.0,66.7,-188.2,True,1
62,8644,3.0,77.4,-705.5,True,2
40,5056,10.0,50.1,-241.5,False,0
64,5574,3.0,82.9,337.1,True,2
48,10481,3.0,68.0,-466.0,False,0
28,9472,3.9,63.7,-140.0,True,2
27,6384,8.5,78.9,-559.1,True,1
20,2624,3.0,67.9,392.7,True,2
31,5294,10.0,59.5,-636.6,False,0
33,13326,10.0,54.8,296.3,True,1
27,10399,10.0,77.0,514.3,False,0
46,11770,10.0,77.6,-161.7,True,1
27,8268,3.0,65.9,-343.5,True,2
29,6446,3.0,83.2,237.6,True,2
47,10215,10.0,70.4,801.2,False,0
58,11345,4.1,83.3,670.8,True,2
18,6060,3.0,60.4,-36.9,True,2
22,5360,10.0,59.2,-441.6,True,1
37,2936,10.0,64.9,-116.0,True,1
25,5284,5.9,66.0,-845.0,False,0
60,9506,10.0,81.5,-277.9,False,0
29,5711,3.0,72.9,225.3,True,2
18,10295,3.0,62.4,-183.9,False,0
37,13401,10.0,70.1,-300.2,False,0
45,7574,10.0,65.7,-27.7,True,1
60,7451,3.0,62.0,-134.7,False,0
54,9145,10.0,69.2,377.7,False,0
64,5776,3.0,68.1,-663.4,True,2
54,5558,3.0,62.3,263.2,True,2
29,5647,3.0,62.2,-23.1,False,0
54,4063,3.4,78.1,217.1,False,0
66,10199,10.0,74.2,-694.6,True,1
66,6010,7.5,79.4,441.5,True,1
61,10834,5.1,67.2,271.5,True,2
45,9087,3.0,59.1,836.6,False,0
64,7431,10.0,64.3,-416.4,False,0
32,9928,3.0,80.3,-292.5,False,0
23,4669,3.0,54.0,-892.1,True,2
61,5158,3.0,84.4,-411.8,False,0
37,9640,8.6,58.9,717.2,False,0
67,912,3.0,77.8,147.5,True,2
31,7543,10.0,59.8,-363.2,True,1
19,9271,4.2,64.0,66.5,False,0
26,11432,10.0,49.4,-30.8,False,0
54,12046,10.0,88.5,-954.6,True,1
37,7109,10.0,75.7,-864.1,False,0
43,9810,3.0,76.3,553.4,True,2
46,5086,10.0,65.1,368.3,False,0
18,6169,3.0,60.7,-742.3,False,0
52,11602,10.0,77.8,-63.4,False,0
23,7380,10.0,58.0,-357.9,False,0
54,7979,4.0,68.3,544.4,False,0
22,4400,4.4,57.5,223.8,True,2
50,8767,4.5,71.2,-552.3,False,0
66,9762,10.0,50.8,60.1,True,1
68,9669,10.0,55.2,-20.6,True,1
31,3865,3.0,61.4,-19.2,True,2
29,10499,3.0,76.1,-255.1,True,2
59,4505,10.0,64.7,12.4,False,0
37,7420,10.0,79.8,-425.4,True,1
67,2645,10.0,85.0,-593.9,False,0
41,6961,6.2,66.9,-623.3,False,0
60,4489,4.0,55.2,-524.6,True,2
51,6153,10.0,79.7,211.1,False,0
42,7679,10.0,54.6,224.7,True,1
67,9981,10.0,61.0,730.3,True,1
46,9878,10.0,53.0,-114.2,False,0
56,488,9.4,79.6,350.7,True,1
48,9534,3.0,75.7,23.5,True,2
64,8118,3.0,86.2,149.8,False,0
60,5819,10.0,65.6,404.2,False,0
67,4858,10.0,61.8,291.0,True,1
40,7312,10.0,64.8,54.2,False,0
61,8191,10.0,56.7,-306.8,False,0
55,8633,10.0,84.3,137.9,False,0
37,6908,6.4,100.0,682.2,True,2
40,0,10.0,62.8,87.7,False,0
62,6014,5.0,75.9,-197.7,False,0
69,3948,3.0,68.4,410.7,False,0
33,13665,10.0,74.4,-692.6,False,0
67,7677,10.0,80.6,-180.0,True,1
59,9723,10.0,58.6,-490.4,True,1
25,9405,9.6,65.2,-60.7,True,1
67,8430,3.0,82.0,623.2,True,2
38,6251,3.7,75.1,320.4,False,0
18,5868,5.6,73.3,-934.0,True,2
25,1438,8.5,75.1,-309.4,False,0
46,7926,10.0,76.1,-749.5,False,0
49,8401,10.0,81.6,529.1,True,1
55,7356,10.0,77.5,-291.2,True,1
22,7930,9.0,69.5,37.9,False,0
64,3880,3.0,73.5,62.0,False,0
39,6617,9.3,69.3,102.9,True,1
64,5550,7.9,62.5,-1446.4,True,1
51,9495,10.0,69.5,180.6,False,0
18,7622,3.4,68.9,-274.2,False,0
43,5580,9.2,53.0,422.9,True,1
60,7020,10.0,77.7,101.4,False,0
27,4381,5.4,79.4,315.8,True,2
47,6515,10.0,75.4,-364.1,True,1
67,9248,7.7,78.8,-564.5,True,1
35,3503,8.6,68.2,445.2,True,1
34,7316,3.0,64.9,281.7,True,2
43,5250,3.0,79.5,111.1,True,2
25,3505,3.0,59.4,110.4,True,2
64,13095,9.2,59.1,210.3,True,1
57,11261,10.0,74.5,-646.1,True,1
66,5705,5.8,74.2,537.8,False,0
29,6630,10.0,79.3,-77.0,True,1
44,1433,10.0,52.9,-62.8,True,1
25,2722,8.4,69.0,-209.1,False,0
42,4115,10.0,58.7,-1234.8,False,0
63,7399,9.5,78.6,287.6,True,1
21,7155,5.6,83.3,-499.2,False,0
50,8495,10.0,75.0,54.0,False,0
18,9535,10.0,64.4,-410.1,False,0
36,8334,10.0,62.5,-171.8,True,1
48,4255,9.2,65.9,-199.6,False,0
33,8472,3.0,61.6,-421.7,True,2
31,9406,10.0,68.4,-112.9,False,0
65,6218,3.0,62.5,-240.5,False,0
22,1960,3.0,56.2,-520.2,True,2
58,11052,10.0,73.8,586.4,False,0
43,7764,3.0,74.6,-400.7,True,2
45,0,10.0,87.0,281.0,False,0
19,13710,3.0,65.7,334.1,True,2
67,6063,10.0,51.1,462.0,True,1
23,14817,10.0,78.2,-272.7,True,1
26,8632,8.2,79.3,-99.4,False,0
50,6891,3.0,81.4,-83.9,True,2
58,8050,3.0,84.7,263.6,True,2
42,5372,9.4,84.9,-121.2,True,1
65,7683,4.7,60.2,229.2,False,0
30,13531,10.0,85.5,-127.9,False,0
26,4804,6.3,66.7,558.6,True,2
30,9100,5.4,78.0,-5.9,True,2
48,5340,3.0,72.6,-66.0,True,2
58,6995,10.0,60.3,169.8,True,1
28,13429,3.0,81.6,817.8,True,2
21,9079,3.0,65.4,-302.6,False,0
51,9737,3.0,88.6,519.7,True,2
55,7712,3.0,62.4,-408.8,True,2
63,15586,10.0,60.0,21.9,True,1
21,4651,10.0,63.4,-397.4,False,0
55,2761,10.0,85.0,-185.7,False,0
36,12558,4.8,54.3,-339.3,False,0
23,6355,3.0,79.1,349.1,True,2
51,8730,10.0,88.3,-248.6,True,1
35,12649,10.0,68.3,265.1,True,1
30,8770,8.4,66.1,-263.4,True,1
58,14192,3.4,70.8,-2.8,False,0
40,7908,3.0,58.8,728.8,False,0
36,5375,10.0,96.5,-372.7,False,0
62,439,3.0,76.7,-363.3,False,0
28,8401,10.0,57.8,-123.1,True,1
18,790,10.0,61.9,-8.8,False,0
41,8473,10.0,71.8,310.4,True,1
24,11878,10.0,57.1,21.5,True,1
42,7448,10.0,55.0,122.6,False,0
38,8070,3.0,72.9,-577.2,True,2
32,10246,8.6,80.1,150.8,True,1
18,9508,4.7,79.2,164.2,True,2
29,10981,3.0,69.4,335.8,False,0
24,7442,9.9,67.3,-164.2,False,0
32,746,10.0,70.5,-3.4,True,1
38,11028,10.0,79.9,353.2,False,0
36,6783,10.0,57.4,-529.3,True,1
46,4864,3.0,62.2,-897.5,True,2
42,8507,10.0,66.2,-554.5,False,0
50,8059,8.8,67.6,-319.7,False,0
66,5251,10.0,69.5,536.2,False,0
49,3643,3.1,69.8,1014.6,True,2
66,8905,3.0,76.7,-454.7,False,0
52,4950,3.0,52.4,-42.1,False,0
61,7843,10.0,54.0,-263.4,False,0
55,8620,10.0,63.3,240.6,True,1
43,10404,3.0,78.6,139.9,False,0
28,13857,3.0,63.5,-438.3,False,0
52,8211,10.0,69.6,-310.6,True,1
25,6223,10.0,71.3,-71.5,True,1
63,12475,3.0,73.2,615.1,True,2
31,10644,3.0,85.6,-326.9,False,0
27,8005,10.0,76.9,-775.7,False,0
19,8209,10.0,80.0,651.5,False,0
63,7580,3.0,68.7,248.6,False,0
26,7986,3.0,84.7,-581.4,False,0
20,7194,10.0,70.7,153.2,True,1
38,4575,10.0,50.4,405.8,True,1
43,7526,3.4,94.6,46.9,True,2
25,12771,10.0,70.5,681.3,True,1
65,5051,10.0,75.3,277.7,True,1
19,6686,3.2,59.3,152.7,False,0
23,4824,3.0,92.0,101.9,True,2
45,10971,10.0,62.1,67.9,True,1
46,9989,10.0,66.1,439.0,True,1
43,3665,4.0,54.7,-74.8,True,2
42,1444,10.0,73.6,474.8,False,0
29,10097,5.5,67.2,156.0,False,0
22,3482,10.0,54.6,52.8,False,0
51,9984,3.0,69.3,-154.0,True,2
65,5585,3.0,70.9,-149.3,False,0
54,9584,10.0,67.5,159.5,False,0
32,8832,10.0,51.8,506.6,False,0
61,5890,3.0,72.9,252.2,True,2
53,4863,3.0,57.3,-357.2,False,0
32,9227,10.0,78.9,-799.5,False,0
60,5422,3.0,64.4,369.9,False,0
65,10826,7.6,79.3,1341.5,False,0
40,5002,6.3,70.1,-137.9,True,2
23,8551,3.0,70.7,-231.8,False,0
63,6329,8.9,82.8,410.3,True,1
67,7517,7.9,61.8,-430.4,False,0
61,5398,10.0,59.0,748.1,True,1
60,6964,8.6,75.6,206.2,True,1
62,0,10.0,56.9,-13.3,True,1
38,5061,10.0,62.0,-387.1,False,0
40,5737,7.4,54.2,441.0,True,1
60,7284,8.3,81.5,-222.1,False,0
33,11379,10.0,60.0,354.6,False,0
64,5406,10.0,63.5,199.5,True,1
32,11741,3.0,57.1,645.7,True,2
42,4915,10.0,66.1,79.5,True,1
53,4175,10.0,68.6,1500.0,False,0
28,1847,10.0,78.3,277.5,False,0
68,9320,3.0,56.8,73.1,True,2
32,7758,3.0,64.0,-194.5,True,2
21,9142,3.0,84.2,438.3,False,0
38,7894,10.0,80.4,-183.3,False,0
30,7472,10.0,63.2,-387.1,False,0
39,8353,3.0,69.5,-234.3,False,0
36,13957,5.6,89.7,-96.1,True,2
51,6078,3.0,58.1,1124.9,True,2
31,13662,10.0,50.8,146.2,True,1
21,10057,3.0,64.6,-330.5,True,2
65,8595,10.0,69.2,544.4,True,1
69,9163,9.4,62.0,94.3,True,1
63,0,7.5,79.8,647.4,True,1
44,6715,7.7,72.1,955.9,False,0
46,5489,3.0,64.0,-745.9,False,0
64,13837,3.7,64.6,-1187.5,False,0
45,6475,10.0,62.5,995.7,False,0
52,7410,10.0,78.3,-343.7,True,1
25,7361,3.0,65.3,-849.3,False,0
33,3580,3.0,58.1,-262.4,True,2
59,5819,3.0,79.6,-483.8,False,0
53,9950,10.0,67.2,-386.3,True,1
47,1104,3.0,56.4,427.9,False,0
35,8434,6.0,87.1,-179.7,True,2
19,4795,10.0,76.1,-808.9,True,1
66,11399,3.0,70.5,16.3,False,0
30,8684,5.3,67.9,-425.6,True,2
21,2940,10.0,67.2,-124.7,False,0
43,6251,10.0,67.0,-96.1,False,0
42,8860,3.0,67.3,422.7,False,0
47,6588,10.0,64.1,-252.7,False,0
28,7935,4.2,69.0,348.9,False,0
24,7442,3.0,63.9,-797.6,True,2
48,10100,9.5,72.2,449.4,False,0
61,8818,3.0,69.8,649.5,False,0
27,7355,10.0,63.0,-115.1,False,0
56,7553,10.0,69.1,-409.3,True,1
30,4251,10.0,75.4,-538.8,False,0
48,11902,6.0,47.4,-12.7,False,0
24,16386,10.0,75.8,608.0,False,0
66,6508,3.0,57.7,-212.9,True,2
59,7643,3.0,65.4,555.7,True,2
59,10545,6.2,45.0,-575.7,True,2
53,10528,7.9,75.7,-175.8,False,0
37,8034,3.0,62.6,-21.8,False,0
21,4571,3.9,65.0,108.2,True,2
24,12954,5.6,70.9,-166.4,True,2
18,9543,10.0,50.3,623.3,True,1
61,8161,3.0,70.6,631.2,True,2
62,5331,3.0,76.5,-87.4,False,0
59,7673,8.8,71.7,-260.2,False,0
64,2056,10.0,66.1,-300.2,True,1
30,9722,10.0,70.4,517.2,False,0
39,10454,10.0,69.2,-332.5,True,1
38,8189,4.1,77.6,-730.7,False,0
39,4619,10.0,82.6,-656.1,True,1
45,8855,10.0,65.9,333.5,True,1
26,9862,4.4,72.3,-682.7,True,2
43,5270,3.0,63.3,-199.5,False,0
26,10301,3.0,74.2,51.1,False,0
32,9073,10.0,74.6,-841.1,False,0
27,6677,3.0,68.3,91.1,True,2
41,5827,10.0,75.2,-162.3,True,1
59,6963,3.0,70.0,-953.7,True,2
25,4587,10.0,69.5,97.6,False,0
41,8280,10.0,61.2,197.9,True,1
33,9175,3.0,71.7,92.3,False,0
66,11005,3.0,64.2,252.2,False,0
43,8392,8.3,78.7,129.1,False,0
44,8673,3.0,61.6,365.1,True,2
54,6695,3.0,72.7,-472.9,True,2
21,4877,3.0,67.4,-698.4,True,2
67,6210,10.0,72.7,-580.7,False,0
41,11784,10.0,69.4,-406.1,False,0
36,9402,3.0,61.8,1011.0,True,2
53,8722,10.0,80.9,-401.7,True,1
56,2053,3.0,61.1,-260.9,False,0
27,8438,3.0,76.4,-117.2,False,0
42,3510,10.0,53.0,-178.4,True,1
35,3724,10.0,67.1,907.6,False,0
36,4060,10.0,85.3,-862.8,True,1
53,5181,3.0,67.2,1092.7,True,2
27,10000,6.8,71.0,72.3,False,0
50,8179,4.3,86.0,480.7,False,0
67,4670,10.0,68.6,10.2,False,0
22,5757,3.0,72.6,407.6,True,2
64,8994,3.7,76.0,-472.2,False,0
66,9593,3.0,56.2,-677.5,True,2
52,7900,9.2,65.1,1296.6,True,1
61,4057,3.0,71.3,956.7,False,0
51,6262,10.0,54.0,-526.9,True,1
50,14642,3.0,83.7,358.3,False,0
38,3867,3.0,77.6,578.9,False,0
34,8624,10.0,76.1,330.1,True,1
39,13862,10.0,83.2,-104.2,True,1
65,6679,10.0,77.2,1012.2,True,1
54,13001,3.0,67.7,343.8,True,2
32,5436,3.0,53.7,-464.0,False,0
52,1575,8.3,63.2,-193.4,False,0
45,5762,10.0,63.5,-535.0,True,1
24,5226,3.0,76.2,-53.7,True,2
49,2489,10.0,70.8,-69.9,False,0
28,6247,3.0,54.3,377.7,False,0
27,10472,3.0,78.7,370.3,True,2
26,5717,3.0,83.3,194.2,True,2
31,6371,10.0,84.8,180.7,False,0
30,11611,3.0,58.7,521.6,True,2
42,5255,10.0,73.2,-112.9,True,1
19,9356,9.8,59.9,-1196.5,False,0
52,2377,4.5,89.4,1055.5,False,0
24,4601,3.0,70.3,-455.4,False,0
38,6859,3.0,66.3,347.7,False,0
35,11127,3.0,64.5,-170.3,False,0
20,4762,3.0,73.3,699.0,True,2
59,4726,3.7,75.2,-480.8,True,2
56,8317,10.0,53.5,-355.4,True,1
58,8798,4.3,84.0,-248.9,True,2
66,4393,4.0,74.7,277.1,False,0
28,5934,4.0,83.9,111.5,False,0
56,10759,10.0,87.1,282.6,False,0
41,3959,10.0,69.0,63.4,False,0
63,8524,10.0,78.6,466.0,True,1
36,5947,8.4,64.2,474.4,True,1
21,11707,9.3,65.3,757.2,False,0
43,9241,10.0,85.7,171.9,False,0
55,10141,10.0,62.6,169.5,False,0
59,5887,10.0,72.0,883.5,False,0
49,9973,3.0,60.9,598.7,False,0
56,9895,3.0,63.4,259.4,False,0
62,9058,3.0,64.9,-697.2,True,2
63,6652,3.0,84.5,-841.8,False,0
53,7987,10.0,75.1,306.4,False,0
57,1941,10.0,78.4,327.0,True,1
54,12777,3.0,51.9,-361.4,False,0
50,5688,10.0,70.3,176.9,True,1
53,6495,5.7,66.2,-456.6,False,0
20,3546,10.0,74.9,286.1,True,1
26,9518,3.7,94.1,299.1,False,0
25,9087,3.0,46.1,295.9,True,2
